record_ID,units_sold
217458,73.20229
217459,38.845078
217460,54.708412
217461,39.006447
217462,39.98636
217465,17.410517
217466,8.457733
217467,65.81553
217468,38.12843
217469,18.021639
217470,46.211056
217471,60.62667
217472,64.18259
217476,83.34726
217477,42.46797
217478,63.82488
217479,41.51622
217480,117.88835
217481,179.73703
217483,25.88838
217484,33.085377
217487,59.366287
217489,17.731277
217490,40.325134
217491,32.2238
217492,2.1996975
217495,71.14034
217496,24.112005
217497,31.239376
217498,28.348173
217499,23.22247
217500,31.777796
217501,38.453392
217502,100.65661
217503,3.995969
217504,7.8937507
217505,14.898772
217507,14.575471
217509,132.19162
217510,80.3966
217511,51.678513
217514,97.458466
217515,90.124756
217516,95.51137
217519,94.33639
217520,50.000847
217521,66.05321
217522,19.354834
217523,12.851806
217525,59.044193
217526,40.4105
217527,270.17615
217529,15.812737
217530,26.195158
217532,14.2984085
217535,27.591738
217536,56.71755
217537,30.839146
217539,19.72177
217540,42.92022
217541,44.432976
217545,72.57967
217546,26.257097
217547,31.110895
217548,30.300484
217549,21.706247
217550,33.537716
217551,58.863663
217552,177.67894
217555,15.512872
217556,24.497082
217557,3.6523352
217558,28.276714
217559,20.107477
217560,28.309837
217561,33.818672
217562,36.703625
217566,106.58625
217567,35.637177
217570,17.23256
217571,28.201954
217574,167.15396
217575,108.784515
217576,57.760574
217579,87.480995
217580,108.46842
217581,118.701225
217584,30.770952
217585,189.37811
217586,64.59608
217587,72.26969
217588,38.74826
217589,14.634171
217590,64.44613
217591,56.03642
217592,48.301037
217594,18.285149
217595,29.427269
217596,23.989956
217599,74.92004
217600,91.23676
217601,31.857767
217602,25.492178
217604,37.426506
217605,68.12601
217606,63.82316
217607,15.670843
217608,24.856274
217609,19.52987
217610,166.9859
217611,37.61521
217612,45.000645
217613,27.4948
217614,16.298962
217615,39.024536
217616,35.445026
217617,29.788525
217618,-0.28725943
217619,11.4675045
217620,17.038822
217622,11.520889
217623,13.909511
217624,21.77509
217625,45.565258
217626,45.615036
217629,43.204445
217630,58.302834
217631,12.234529
217632,18.653206
217634,115.27246
217635,25.211548
217636,36.431812
217637,21.245504
217638,12.162206
217640,35.24602
217641,40.1418
217642,32.515015
217644,9.1881695
217645,13.260308
217647,4.800524
217648,10.119189
217649,15.48501
217650,280.7149
217651,234.88127
217652,66.84012
217653,83.08592
217655,203.34949
217656,135.5404
217657,198.52385
217661,202.55392
217662,97.062325
217663,91.886955
217664,33.53212
217665,23.692183
217667,115.813286
217668,70.3823
217669,61.20729
217670,20.464214
217671,29.537907
217672,43.45005
217673,74.58791
217674,39.80043
217676,13.313458
217677,108.96274
217678,66.23374
217680,49.34312
217681,61.330265
217682,62.898052
217685,14.076899
217686,130.00125
217687,32.58268
217688,42.58839
217689,27.675152
217690,13.605269
217691,41.48561
217692,30.581219
217695,21.364365
217696,24.315456
217700,175.56831
217701,112.95263
217702,68.43807
217703,49.983654
217705,99.14434
217706,124.42899
217707,121.77488
217709,267.8122
217710,71.50781
217711,91.019516
217712,28.822132
217713,22.186644
217715,67.6439
217716,58.11253
217718,12.067891
217719,26.970846
217720,30.722715
217722,31.429726
217725,56.98426
217729,24.065077
217730,36.993988
217731,34.351833
217732,11.678025
217733,13.817387
217734,11.260241
217735,112.003456
217736,22.50389
217737,32.82281
217738,25.63903
217739,19.003536
217741,32.85963
217742,36.90807
217743,29.857447
217744,10.338775
217745,19.466438
217746,20.723703
217747,48.385746
217748,38.845955
217750,10.759214
217751,29.714273
217752,22.82
217753,5.985156
217756,98.235634
217757,13.3327875
217758,33.11588
217759,22.049511
217761,33.23962
217762,24.809788
217765,14.852215
217768,53.459824
217769,37.9218
217772,34.06345
217773,60.01764
217774,71.128365
217775,9.007552
217778,148.78548
217779,56.170517
217780,65.3798
217781,36.556103
217782,33.06174
217784,47.897022
217785,56.987988
217786,40.86358
217787,10.625649
217788,18.988787
217789,26.500063
217791,24.342157
217792,22.321287
217793,32.965733
217796,19.5598
217797,43.950916
217798,22.802658
217800,9.8207445
217801,101.107666
217802,22.94379
217803,18.511063
217804,17.589113
217805,52.636497
217808,9.1975765
217813,29.484665
217814,23.278284
217815,39.903706
217816,24.082485
217817,5.8101935
217819,111.401985
217820,16.68657
217821,16.758526
217824,15.8365755
217825,16.216488
217828,7.278817
217829,115.076195
217830,69.00239
217831,38.945
217833,75.00823
217834,89.08821
217835,75.747635
217838,202.95044
217839,44.81403
217840,51.984615
217841,23.947538
217843,41.61649
217844,33.051315
217845,39.300724
217846,16.124428
217847,18.40627
217848,22.527054
217849,10.869007
217851,108.27467
217852,69.812965
217853,29.013937
217855,34.250755
217856,42.772717
217857,51.344425
217861,130.00789
217862,47.02831
217863,39.055668
217864,35.277386
217865,36.786003
217866,21.870245
217867,13.213396
217869,24.72199
217870,48.971596
217871,45.607807
217874,34.926285
217875,29.283653
217879,123.00573
217880,30.456898
217881,35.74018
217882,24.884981
217883,21.211388
217884,35.945457
217885,42.259533
217886,44.99187
217888,13.249256
217889,17.825817
217892,75.763565
217893,61.332188
217894,40.082497
217896,40.74509
217897,54.708538
217898,57.358162
217899,20.019037
217900,19.756372
217901,27.99373
217902,178.80219
217903,38.223724
217904,45.32081
217905,30.323324
217906,26.649729
217908,48.90487
217909,42.543056
217910,38.30377
217911,12.463149
217912,17.45075
217913,27.737906
217914,48.59556
217916,18.519123
217917,27.806906
217921,40.54081
217922,23.206047
217926,79.45445
217927,9.01437
217928,11.359323
217931,20.585022
217932,10.535761
217935,5.056979
217936,135.94664
217937,107.20174
217938,58.580154
217940,81.95171
217941,90.23651
217942,90.40672
217946,185.80968
217947,51.617954
217948,62.529938
217949,28.811829
217950,21.905684
217951,55.094467
217952,49.625183
217953,71.32107
217954,10.865537
217955,16.413776
217956,23.961487
217958,20.782764
217963,147.91942
217964,107.3851
217965,54.700336
217968,70.497215
217969,90.974236
217970,91.336655
217971,21.641392
217974,192.11163
217975,48.501976
217976,52.275433
217979,53.845337
217980,37.687172
217981,53.453934
217983,15.267342
217984,21.706726
217985,25.824474
217987,95.143906
217988,84.51114
217989,50.183525
217991,32.16284
217992,49.08071
217993,48.327705
217994,15.928638
217995,15.106542
217996,21.07747
217997,137.28763
217998,32.321136
217999,37.604404
218000,28.25036
218001,22.507149
218002,37.587692
218003,46.56067
218004,47.44693
218005,7.704017
218006,18.809908
218007,21.692654
218008,38.802574
218009,15.33123
218011,16.666117
218012,38.72977
218013,35.755474
218015,22.86259
218016,50.762653
218017,33.895355
218018,39.86903
218020,23.828289
218021,105.2397
218022,20.888544
218023,25.285805
218024,25.491077
218025,30.109196
218026,27.809105
218028,9.14491
218029,9.374061
218030,8.727748
218038,25.755867
218042,98.76952
218043,48.791306
218044,22.61581
218046,32.63117
218047,41.16014
218048,59.50493
218050,112.84416
218051,28.203377
218052,32.24878
218053,15.963345
218055,27.981697
218056,25.667194
218057,10.262672
218060,15.6009655
218062,11.797429
218063,78.30697
218064,55.423412
218065,22.357553
218066,37.876827
218067,52.629818
218068,11.444222
218069,98.56249
218070,20.497026
218071,30.36784
218072,19.869495
218073,18.727377
218074,28.52942
218075,36.34871
218076,28.382833
218077,7.1086307
218078,11.90994
218079,12.634399
218082,11.425626
218083,25.999033
218084,155.22827
218085,156.23164
218086,95.77654
218089,102.53727
218090,139.15953
218091,109.60956
218094,31.03277
218095,244.28874
218096,62.395386
218097,78.85467
218098,47.63271
218102,56.31181
218103,60.41168
218104,58.063313
218106,32.087433
218107,39.919563
218109,27.622906
218110,12.086593
218112,14.33317
218114,17.63199
218115,35.8801
218117,4.588508
218119,136.89864
218120,19.5457
218121,24.05205
218122,21.005037
218123,44.517105
218124,33.591
218130,111.734795
218131,76.9749
218132,43.31027
218134,54.510548
218135,62.68615
218136,76.1625
218140,156.51529
218141,34.527367
218142,44.25757
218145,32.855007
218146,36.932808
218148,12.342079
218150,26.569708
218151,15.134042
218153,78.223404
218154,59.860977
218155,52.267258
218156,74.555954
218157,96.35081
218158,77.437355
218160,159.43646
218161,34.70452
218162,50.054184
218163,26.304728
218164,23.388725
218165,38.81953
218166,36.142815
218167,20.785816
218169,18.38587
218170,23.2771
218171,35.75229
218172,20.78102
218175,29.58828
218180,92.20962
218183,15.008037
218184,40.0708
218185,29.01413
218188,15.620388
218190,57.554558
218191,34.287766
218193,34.796303
218194,37.101048
218195,74.36383
218196,87.844696
218197,17.245491
218198,17.73127
218200,164.56506
218201,42.957153
218202,58.786983
218203,43.57112
218204,25.18893
218207,46.900814
218208,41.90364
218209,34.94361
218211,24.9149
218212,27.975655
218216,50.062397
218218,4.1974525
218219,23.841412
218220,54.229523
218221,31.362223
218223,14.554811
218224,13.212827
218225,138.8507
218226,25.297146
218227,24.854708
218228,13.218155
218229,26.623823
218230,21.62663
218231,16.233692
218234,188.20906
218235,120.04809
218236,39.190952
218239,98.98588
218240,117.36834
218241,104.681656
218244,24.41744
218245,157.58458
218246,44.84047
218247,69.842735
218248,20.47085
218249,13.935204
218250,51.944603
218251,34.03329
218252,22.930817
218254,23.024021
218255,28.363731
218257,10.603238
218260,310.75473
218261,36.699665
218262,11.63585
218265,24.263847
218266,47.985992
218267,33.34812
218268,14.157325
218269,14.643098
218270,16.410862
218271,231.41597
218272,24.179129
218273,33.773
218274,14.659234
218275,14.458028
218277,45.79187
218278,35.55715
218279,9.84168
218280,14.411742
218281,17.920965
218283,102.6679
218284,92.52042
218285,31.553335
218286,25.305456
218287,45.26924
218288,54.10385
218289,10.923795
218290,9.281405
218291,14.116345
218292,123.14137
218293,23.92467
218294,28.601448
218295,18.587818
218296,12.426278
218297,28.293163
218298,37.698814
218299,29.505672
218301,12.731386
218302,15.626447
218304,9.664752
218305,55.108547
218306,57.087715
218308,19.290888
218309,42.73452
218310,41.051964
218313,135.0325
218314,19.98897
218315,23.89003
218318,22.942854
218319,21.557407
218323,8.331613
218324,6.849164
218325,11.368743
218326,15.235468
218327,92.98666
218328,57.922794
218329,38.278263
218330,27.837065
218331,42.73452
218332,55.73029
218333,6.260896
218334,6.746682
218335,10.204969
218336,145.47482
218337,21.427896
218338,24.690065
218340,11.279453
218341,24.38178
218342,25.081236
218343,16.813276
218346,12.246192
218347,8.517928
218349,12.528641
218350,82.857666
218351,43.563225
218352,27.975424
218354,28.607073
218355,41.948105
218356,46.876087
218359,10.556643
218360,121.80468
218361,25.035873
218362,27.260347
218363,26.999601
218364,22.881233
218369,86.12309
218370,46.645264
218371,26.381147
218372,42.462955
218373,52.532784
218376,105.65391
218377,23.193855
218378,27.0746
218381,23.614157
218382,24.278046
218386,9.250737
218387,61.513977
218388,44.944572
218389,28.61997
218391,41.10213
218392,52.364346
218393,64.65198
218394,127.57552
218395,39.141647
218396,44.430325
218399,33.042877
218400,43.29401
218401,29.015835
218403,14.26104
218404,16.166588
218405,10.697953
218406,13.990856
218409,28.914454
218410,22.666225
218411,15.935036
218412,33.591404
218417,87.7154
218418,14.889039
218420,18.7352
218421,29.372627
218422,21.1795
218425,47.44609
218426,48.111988
218427,23.13955
218429,32.767696
218431,103.70862
218432,18.38895
218433,23.476553
218434,17.922678
218435,11.761139
218436,25.81987
218437,27.013336
218438,18.82021
218441,13.746625
218443,9.971802
218445,64.26354
218446,63.367886
218447,37.91247
218448,19.139399
218450,30.208216
218451,42.644844
218452,34.41234
218453,22.075455
218455,23.551401
218456,111.0577
218457,23.470959
218458,27.120945
218460,14.804502
218461,27.317123
218462,36.031837
218463,27.838694
218465,14.065308
218466,17.0919
218469,34.82671
218474,28.08077
218475,35.07479
218476,7.7603197
218477,7.945215
218478,7.9869323
218479,119.88314
218480,20.83865
218481,22.019173
218482,22.215355
218483,21.182789
218487,11.99013
218488,38.118217
218489,42.71057
218490,16.675268
218491,32.236473
218492,41.692257
218493,52.80789
218494,4.1492243
218495,20.854418
218496,114.42985
218497,18.47452
218498,22.124504
218499,16.49382
218502,32.61796
218503,29.312654
218506,12.095463
218508,70.123566
218509,70.5065
218512,30.41157
218513,45.001015
218514,57.746536
218515,11.190917
218516,11.375809
218517,29.733265
218518,139.31316
218519,29.822838
218520,31.003355
218521,25.966644
218522,21.98335
218523,31.199528
218524,30.166983
218525,29.419836
218527,13.399843
218528,17.728836
218529,18.6805
218530,147.032
218531,121.86486
218532,46.28485
218534,69.097694
218535,104.4557
218536,104.71816
218539,35.45333
218540,188.41054
218541,54.73988
218542,60.725117
218545,55.027954
218546,50.31609
218550,32.2412
218554,52.235165
218555,40.630856
218556,20.189003
218558,24.730824
218559,39.852737
218560,53.086643
218563,151.36075
218564,25.041225
218565,25.5083
218566,23.50154
218567,22.754604
218568,27.072084
218569,22.180902
218573,9.74278
218575,34.71078
218576,30.681519
218578,33.730854
218579,52.165546
218580,71.687584
218581,50.022358
218584,166.98697
218585,36.30486
218586,28.29041
218588,29.140747
218589,38.706455
218590,42.9109
218593,17.618187
218596,52.51503
218597,57.581253
218598,35.65409
218600,36.43388
218601,58.79268
218602,66.27477
218603,26.949682
218604,23.271217
218605,20.446188
218606,163.98003
218607,36.645153
218608,32.857296
218609,24.383076
218611,34.421085
218612,31.599188
218613,22.157019
218614,8.031836
218615,15.023653
218616,19.740255
218618,75.706894
218619,51.95108
218622,34.244366
218623,38.233658
218624,49.303368
218626,103.84335
218627,22.643435
218628,30.792915
218631,30.33685
218635,15.904921
218638,117.77725
218639,68.40836
218640,28.858452
218642,45.56336
218643,55.174213
218644,67.579475
218648,127.75885
218649,39.76231
218650,41.410957
218651,41.43526
218652,38.013573
218653,25.83998
218656,26.682882
218658,181.74002
218659,124.31916
218660,60.057922
218663,105.186905
218664,114.11325
218665,99.64472
218667,238.21825
218668,59.413586
218669,73.639496
218670,42.559338
218671,24.983374
218673,62.355484
218674,49.92529
218675,131.26859
218676,22.662931
218677,35.05338
218678,39.554398
218679,55.71058
218680,24.906687
218683,186.6827
218684,180.43361
218685,64.432434
218686,35.469067
218688,123.24899
218689,135.61278
218690,95.34155
218694,237.665
218695,62.536694
218696,75.93568
218697,20.781145
218698,14.425929
218700,64.85833
218701,50.10743
218702,34.417946
218703,12.516494
218704,24.504513
218705,40.356792
218707,17.019043
218711,34.107292
218712,33.740234
218713,14.940386
218714,10.491257
218715,42.34821
218716,49.70344
218717,35.015396
218720,126.15251
218721,20.346617
218722,25.884956
218723,8.973488
218724,27.96822
218726,53.840767
218729,16.214045
218731,80.086075
218732,75.51202
218734,28.575834
218735,45.842743
218736,36.442703
218739,97.799
218740,15.039925
218741,16.604942
218744,17.509922
218745,34.195076
218746,27.09117
218748,7.541715
218749,13.350093
218750,21.109547
218753,11.238823
218755,81.23418
218757,13.31508
218759,19.893234
218763,114.91858
218764,75.88604
218765,51.2943
218766,70.59445
218767,80.591156
218768,72.73644
218772,145.56963
218773,40.50569
218774,47.344578
218775,21.534883
218776,12.874166
218777,42.06986
218778,35.864025
218780,11.179438
218781,21.201178
218782,24.533335
218785,85.5237
218786,44.438595
218789,29.557772
218790,49.3186
218793,103.6821
218794,27.013647
218795,32.288376
218798,26.772186
218799,22.740309
218800,2.5295222
218803,11.041291
218806,131.87631
218807,77.51188
218808,31.5795
218810,78.05328
218811,88.27977
218812,80.82741
218815,141.56685
218816,49.7046
218817,59.479885
218818,25.703014
218820,41.49812
218821,34.083355
218822,24.403597
218824,17.679764
218825,21.011917
218827,20.897041
218828,34.594765
218833,34.065933
218834,25.685219
218836,5.965489
218837,125.095245
218838,20.407938
218839,26.234629
218840,8.514212
218842,20.287697
218844,29.10061
218846,10.562134
218849,43.056835
218850,37.234295
218852,76.142075
218853,46.98927
218855,146.70164
218856,23.392757
218857,26.452648
218858,24.85737
218859,21.487816
218860,29.69049
218861,27.837868
218862,23.939095
218864,12.262558
218865,16.715761
218867,14.353125
218868,23.866488
218869,21.770718
218873,21.1053
218874,48.955868
218875,37.0718
218876,8.311577
218877,2.5049365
218878,10.245588
218879,133.45187
218880,30.715197
218881,25.389492
218884,25.736221
218885,26.72208
218886,23.822626
218889,158.6715
218890,105.098076
218891,63.664043
218892,60.5648
218893,34.422276
218894,98.813866
218895,112.20353
218896,122.836
218898,10.145448
218899,34.283405
218900,255.79204
218901,80.43991
218902,125.53032
218903,40.536575
218904,23.749748
218907,64.441246
218908,53.28293
218909,31.017965
218911,31.920326
218912,35.96045
218913,47.427895
218914,29.594957
218915,26.200335
218917,79.67538
218918,47.063133
218919,24.471811
218921,45.980343
218922,53.791016
218923,56.718056
218924,28.422758
218927,154.49922
218928,48.22154
218929,47.18279
218930,46.602436
218931,33.794304
218932,18.829226
218934,26.988783
218935,20.12393
218936,100.29377
218937,64.96663
218938,31.57112
218939,45.872753
218940,55.246502
218941,60.33965
218945,120.94858
218946,45.855736
218947,47.33504
218948,41.192066
218949,43.416992
218953,22.544838
218954,5.590425
218956,206.64433
218957,110.52145
218958,91.242966
218961,165.57822
218962,172.77704
218963,131.41266
218964,26.652859
218967,317.05045
218968,82.18253
218969,94.52495
218970,39.136955
218974,73.439804
218975,66.95112
218976,115.63218
218978,33.440525
218979,47.586163
218980,25.607695
218983,90.81297
218984,85.99319
218985,28.266281
218986,29.641924
218987,48.232155
218988,72.901
218989,7.0404353
218990,16.594501
218991,15.794941
218992,179.8331
218993,34.42733
218994,37.31195
218995,31.125296
218996,29.682201
218998,44.150593
218999,70.95795
219000,61.16323
219002,20.615685
219003,30.987877
219004,50.71023
219006,40.84407
219010,35.16352
219011,22.248766
219012,24.954939
219013,8.750847
219014,155.25935
219015,26.30357
219016,26.400003
219017,21.760408
219018,53.444477
219019,52.3317
219020,42.536987
219023,17.292225
219025,88.12814
219026,91.22807
219028,19.706987
219029,39.724556
219030,20.87484
219032,11.736882
219034,153.81854
219035,22.248964
219036,18.97264
219038,19.894766
219039,19.43335
219040,11.316844
219043,82.88952
219044,78.18732
219045,29.763956
219047,40.842655
219048,57.269413
219049,44.230537
219050,15.562851
219051,20.851063
219052,20.053408
219053,230.78319
219054,30.435673
219055,32.07903
219056,20.095425
219057,18.027868
219058,34.553577
219059,28.79729
219060,32.862736
219062,9.358129
219063,13.909527
219065,152.14381
219066,106.10943
219067,22.09206
219068,55.889935
219069,74.172165
219070,91.93523
219072,19.269197
219073,139.21877
219074,39.968792
219075,51.965347
219076,20.669872
219077,14.43994
219078,41.41294
219079,38.196903
219082,14.757401
219083,24.066967
219089,50.882263
219090,47.596584
219091,16.01201
219092,68.24093
219093,90.41707
219094,83.992905
219098,139.14104
219099,38.845078
219100,49.569286
219101,39.006447
219102,39.98636
219105,20.313765
219106,8.457733
219107,65.81553
219108,36.274788
219109,17.327415
219110,46.211056
219111,55.910397
219112,59.632183
219116,150.30801
219117,41.181625
219118,63.82488
219119,41.51622
219120,99.872284
219121,76.403015
219123,28.79162
219124,35.988617
219127,59.366287
219129,15.215094
219130,32.31287
219131,50.481922
219132,1.7883049
219135,111.55787
219136,24.112005
219137,29.893276
219138,28.348173
219139,23.22247
219140,31.777796
219141,38.453392
219142,38.551735
219143,3.995969
219144,7.8937507
219145,14.898772
219147,14.575471
219149,132.19162
219150,80.3966
219151,48.20176
219154,92.82933
219155,93.50654
219156,95.51137
219159,234.0493
219160,50.000847
219161,66.05321
219162,19.354834
219163,12.851806
219165,59.044193
219166,40.4105
219167,32.436714
219169,18.715971
219170,29.098402
219172,14.2984085
219175,27.591738
219176,67.12017
219177,36.950462
219179,24.463312
219180,42.92022
219181,22.448383
219185,152.4801
219186,26.257097
219187,31.110895
219188,30.300484
219189,21.706247
219190,33.537716
219191,35.606544
219192,21.295734
219195,15.512872
219196,24.497082
219197,12.49411
219198,47.392757
219199,19.061264
219200,16.451822
219201,21.503595
219202,36.703625
219206,44.691574
219207,39.23739
219210,14.432184
219211,5.207925
219214,167.15396
219215,108.784515
219216,46.17176
219218,70.6732
219219,86.746574
219220,93.8042
219223,34.035915
219224,116.00378
219225,92.10804
219226,104.792786
219227,27.126507
219228,17.75527
219229,64.44613
219230,56.617775
219231,31.321087
219233,31.115484
219234,67.77803
219235,23.989956
219238,90.81722
219239,90.06832
219240,31.13802
219241,9.903771
219243,37.426506
219244,68.12601
219245,50.419666
219246,15.670843
219247,22.7281
219248,19.52987
219249,80.520706
219250,28.214943
219251,56.837692
219252,27.4948
219253,16.298962
219254,39.024536
219255,33.36137
219256,29.788525
219257,4.766474
219258,20.172573
219259,34.491894
219261,11.520889
219262,13.909511
219263,21.77509
219264,51.96009
219265,42.18722
219268,41.281418
219269,48.958237
219270,12.234529
219271,18.653206
219273,69.94161
219274,36.35575
219275,53.79301
219276,21.245504
219277,-1.0422719
219279,35.24602
219280,44.326393
219281,32.515015
219283,16.300812
219284,22.256088
219286,4.800524
219287,10.119189
219288,15.48501
219289,280.7149
219290,234.88127
219291,66.84012
219292,34.400784
219294,93.19699
219295,113.563
219296,195.93384
219300,194.1381
219301,146.0846
219302,176.83568
219303,26.215174
219304,19.229805
219306,115.813286
219307,70.3823
219308,53.575344
219309,42.140694
219310,39.30877
219311,104.239914
219312,13.432418
219313,39.80043
219315,13.313458
219316,108.96274
219317,79.42519
219319,37.435
219320,50.037575
219321,58.084007
219324,14.076899
219325,67.682465
219326,21.093128
219327,52.39334
219328,20.026636
219329,13.605269
219330,41.48561
219331,32.434647
219334,31.477295
219335,44.675552
219339,175.56831
219340,112.95263
219341,52.771656
219342,25.62397
219344,90.92946
219345,106.88222
219346,107.57059
219348,139.31374
219349,135.45193
219350,110.831055
219351,28.822132
219352,22.186644
219354,67.6439
219355,56.624695
219357,23.547047
219358,41.57006
219359,59.961575
219361,31.429726
219364,61.91207
219368,30.015348
219369,38.5169
219370,51.659065
219371,11.678025
219372,15.945558
219373,11.260241
219374,71.896996
219375,54.42465
219376,33.976868
219377,25.63903
219378,10.943473
219380,32.85963
219381,36.90807
219382,29.857447
219383,17.02259
219384,29.536247
219385,41.611027
219386,50.659054
219387,37.499928
219389,13.496408
219390,30.07963
219391,22.82
219392,5.985156
219395,110.2301
219396,70.07116
219397,48.568665
219398,22.049511
219400,33.23962
219401,23.874445
219404,25.829037
219406,54.224236
219407,37.20205
219410,38.804993
219411,60.2594
219412,53.821125
219413,8.402059
219416,132.78241
219417,66.7081
219418,76.6956
219419,36.556103
219420,33.06174
219422,47.897022
219423,53.073856
219424,40.86358
219425,9.26385
219426,22.361893
219427,38.529377
219429,24.342157
219430,22.321287
219431,32.965733
219434,23.039646
219435,46.421345
219436,23.612114
219438,9.8207445
219439,38.76578
219440,32.35766
219441,24.477661
219442,17.589113
219443,52.636497
219446,9.760026
219451,13.499045
219452,17.328009
219453,39.903706
219454,18.067759
219455,5.8101935
219457,46.79198
219458,0.99894565
219459,18.031654
219462,15.8365755
219463,16.216488
219466,16.225115
219467,115.076195
219468,69.00239
219469,38.945
219471,52.194458
219472,56.399326
219473,57.09515
219476,77.952515
219477,92.60383
219478,66.27994
219479,23.947538
219481,41.61649
219482,34.6195
219483,221.21288
219484,32.1292
219485,37.134995
219486,63.175106
219487,10.869007
219489,108.27467
219490,69.812965
219491,32.9685
219493,27.472229
219494,34.47182
219495,48.41594
219499,66.07233
219500,37.77187
219501,54.152893
219502,35.277386
219503,36.786003
219504,21.870245
219505,23.31552
219507,46.20428
219508,51.97124
219509,43.19263
219512,31.478424
219513,25.345095
219517,76.914604
219518,40.914284
219519,50.089275
219520,30.234467
219521,21.211388
219522,35.945457
219523,42.259533
219524,35.637074
219526,12.842444
219527,30.996744
219530,80.147316
219531,92.90449
219532,40.146374
219534,41.48774
219535,57.178967
219536,72.03651
219537,20.019037
219538,19.756372
219539,27.99373
219540,78.17988
219541,41.43412
219542,54.345425
219543,30.323324
219544,26.649729
219546,44.725945
219547,42.543056
219548,38.30377
219549,25.603516
219550,33.97713
219551,59.42967
219552,7.5915484
219554,16.67882
219555,25.837353
219559,24.440607
219560,23.206047
219564,51.36978
219565,3.976202
219566,34.067665
219568,18.191196
219569,10.535761
219572,6.060335
219573,152.1772
219574,115.70845
219575,58.580154
219577,56.02955
219578,51.246395
219579,69.51163
219583,92.81322
219584,110.47369
219585,87.45285
219586,28.811829
219587,20.936016
219588,55.094467
219589,35.64689
219590,44.28939
219591,17.513197
219592,25.7854
219593,49.84953
219595,20.782764
219599,131.68883
219600,100.067955
219601,59.625134
219604,72.37349
219605,76.1981
219606,70.04485
219607,25.214066
219610,102.27851
219611,98.303986
219612,71.67929
219615,53.845337
219616,34.39776
219617,22.060627
219619,39.002827
219620,57.619534
219621,25.824474
219623,97.41721
219624,85.091354
219625,49.518322
219627,31.377705
219628,45.316807
219629,47.94448
219630,15.928638
219631,15.106542
219632,21.07747
219633,101.34672
219634,59.065647
219635,58.238857
219636,28.25036
219637,22.507149
219638,37.587692
219639,53.909718
219640,38.594814
219641,10.964975
219642,24.623323
219643,40.623592
219644,8.670981
219645,15.33123
219647,16.666117
219648,47.747395
219649,36.519886
219651,17.784813
219652,35.644703
219653,30.898775
219654,13.327167
219656,9.6448965
219657,73.062225
219658,61.133556
219659,29.043524
219660,25.491077
219661,34.271908
219662,18.956984
219664,13.368836
219665,21.98865
219666,8.727748
219674,30.534922
219678,98.76952
219679,48.791306
219680,34.044827
219682,16.568872
219683,28.12478
219684,59.50493
219686,66.02424
219687,37.66344
219688,53.455208
219689,15.963345
219691,27.981697
219692,25.667194
219693,10.262672
219696,27.605997
219698,11.797429
219699,68.65714
219700,49.030712
219701,19.620348
219702,39.11046
219703,39.66698
219704,11.444222
219705,81.85947
219706,44.10483
219707,44.47708
219708,19.869495
219709,18.727377
219710,28.52942
219711,36.34871
219712,28.382833
219713,9.684304
219714,11.295808
219715,27.072012
219718,11.425626
219719,25.999033
219720,210.49162
219721,156.23164
219722,95.77654
219725,90.97512
219726,86.45541
219727,89.62653
219730,31.03277
219731,108.78172
219732,110.130646
219733,109.29731
219734,46.317726
219738,56.31181
219739,60.41168
219740,78.61293
219742,47.45832
219743,64.43932
219745,27.622906
219746,10.801889
219748,17.664213
219750,16.889343
219751,56.04631
219753,4.588508
219755,63.455112
219756,17.905905
219757,30.347198
219758,27.698973
219759,51.82001
219760,33.591
219766,111.734795
219767,64.10966
219768,55.559864
219770,44.37071
219771,44.355747
219772,77.437355
219776,73.88341
219777,35.012665
219778,93.111534
219780,32.855007
219781,42.598824
219783,20.195826
219785,56.41873
219786,15.134042
219788,111.734795
219789,72.72622
219790,52.267258
219791,41.50623
219792,43.10679
219793,62.759
219795,75.104065
219796,62.116962
219797,59.82198
219798,26.304728
219799,23.388725
219800,38.81953
219801,36.142815
219802,20.785816
219804,27.878567
219805,53.126125
219806,3.6779544
219807,20.78102
219810,31.674345
219815,48.37038
219818,15.008037
219819,40.0708
219820,29.01413
219823,22.160568
219825,54.946796
219826,32.49631
219828,23.090818
219829,26.303358
219830,92.83089
219831,41.548153
219832,17.245491
219833,17.73127
219835,93.6375
219836,36.62324
219837,63.027996
219838,43.57112
219839,25.18893
219842,46.900814
219843,41.90364
219844,34.94361
219846,28.064796
219847,36.060894
219851,47.951958
219853,6.938578
219854,21.104214
219855,50.7455
219856,36.309315
219858,14.554811
219859,13.212827
219860,53.51989
219861,11.572158
219862,32.9637
219864,13.218155
219865,26.623823
219866,24.710194
219867,16.233692
219870,188.20906
219871,112.73094
219872,39.190952
219875,64.48917
219876,70.160805
219877,91.09436
219880,27.682407
219881,105.06484
219882,126.65045
219883,86.04382
219884,20.47085
219885,13.935204
219886,51.944603
219887,34.03329
219888,22.930817
219890,46.128983
219891,57.22426
219893,10.603238
219896,140.36661
219897,63.65327
219898,12.32226
219901,23.521202
219902,51.670258
219903,33.34812
219904,14.157325
219905,12.957993
219906,16.410862
219907,195.1433
219908,35.441666
219909,39.723988
219910,16.80533
219911,14.458028
219913,45.23924
219914,35.55715
219915,14.738588
219916,21.04132
219917,22.975216
219919,104.642204
219920,96.828995
219921,31.668352
219922,24.56281
